Price,Close,High,Low,Open,Volume,Returns,MA_5,MA_20,Volatility,Volume_MA,Momentum,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,
Date,,,,,,,,,,,,
2023-07-07,188.5757598876953,190.54380484505052,188.14062814608695,189.29771490007704,46815000,-0.005891291162781753,189.93065490722657,184.8661636352539,0.009519730023917134,54401645.0,3.6393890380859375,0
2023-07-10,186.5286102294922,187.89338618022617,184.97592859390042,187.17143117099337,59922200,-0.010855847323231194,188.8704803466797,185.26372680664062,0.009603388856369278,54887010.0,1.9086761474609375,0
2023-07-11,186.0044708251953,187.21100889013437,184.54080738706045,187.07255444450544,46638100,-0.0028099678845621145,188.004150390625,185.6157989501953,0.009669209783724372,54773915.0,2.779022216796875,1
2023-07-12,187.67581176757812,189.584506155405,186.39015480100775,187.58679348705417,60750200,0.00898548800987431,187.69559020996093,185.91149978637696,0.009281051367404055,55097680.0,1.691162109375,1
2023-07-13,188.43731689453125,189.08015296828228,187.68570919657313,188.39776494849258,41342300,0.004057556057869505,187.44439392089845,186.2690101623535,0.00923986363667069,54418340.0,1.2757415771484375,1
2023-07-14,188.5856475830078,189.07023054213465,187.53734760154848,188.13071726198152,41616200,0.0007871619641006689,187.44637145996094,186.60229034423827,0.009236312445678954,53626005.0,1.0878448486328125,1
2023-07-17,191.8492431640625,192.17560328436687,189.69329254549467,189.7822957354681,50520200,0.0173056413511965,188.510498046875,186.99688720703125,0.00965347654260232,52880355.0,0.0197601318359375,0
2023-07-18,191.59210205078125,192.18548682934457,190.2965608776665,191.21630577539946,48288200,-0.001340329047122446,189.62802429199218,187.43252716064453,0.009507985665883243,50231955.0,1.2559814453125,1
2023-07-19,192.94700622558594,196.0424552700726,190.52403079875788,190.96907695660155,80507300,0.007071816428244837,190.68226318359376,187.93146057128905,0.009553159093037748,51767365.0,3.7283935546875,0
2023-07-20,190.9987335205078,194.3018715848771,190.3756810082794,192.9370956401489,59581200,-0.010097449777480727,191.19454650878907,188.38489990234376,0.009805104780222474,52270640.0,1.3054351806640625,0
2023-07-21,189.82186889648438,192.8184304455329,189.11969738642375,191.95803606721273,71951700,-0.006161635746642635,191.44179077148436,188.6291748046875,0.009398672756942172,53305960.0,1.2461090087890625,1
2023-07-24,190.62289428710938,192.75906108213945,190.1284120710598,191.27561443399074,45377800,0.0042198793810308555,191.19652099609374,188.9293228149414,0.009390693701514987,52919000.0,4.0942840576171875,1
2023-07-25,191.4833221435547,192.29428036369316,190.79104993758423,191.19652904765346,37283200,0.004513769763401898,191.17476501464844,189.34221649169922,0.009153402626096376,52378725.0,5.478851318359375,1
2023-07-26,192.35360717773438,193.48102617402893,191.18663623876353,191.53276478098633,47471900,0.004544965192985417,191.05608520507812,189.6606643676758,0.008667842061303915,52215780.0,4.67779541015625,0
2023-07-27,191.08775329589844,195.02382842734414,190.4251487828704,193.85685736898512,47460200,-0.006580868954884189,191.07388916015626,189.85697326660156,0.008786498029387505,52027950.0,2.6504364013671875,1
2023-07-28,193.6689453125,194.4601200346163,191.99759267326004,192.5217427199515,48291400,0.013507888245483768,191.8433044433594,190.1655303955078,0.00921682144869369,52125155.0,5.0832977294921875,1
2023-07-31,194.28207397460938,194.32164100543085,193.10520379928346,193.89637842130432,38824100,0.0031658594573333865,192.57514038085938,190.28815994262695,0.007734680316832678,49805700.0,2.432830810546875,0
2023-08-01,193.45135498046875,194.55899044039094,193.12499487022708,194.07440747187567,35175100,-0.004275839644625079,192.9687469482422,190.44392166137695,0.0075710160622236376,49991545.0,1.8592529296875,0
2023-08-02,190.45480346679688,193.026102358892,189.73286353794578,192.88764791924382,50389300,-0.015489948436775869,192.5889862060547,190.50573120117187,0.008290993195080504,50164995.0,-2.4922027587890625,0
2023-08-03,189.0603485107422,190.2471029357017,188.58564975883863,189.4559433793295,61235200,-0.007321710614128896,192.18350524902343,190.4740837097168,0.008446727816776809,50972040.0,-1.938385009765625,0
2023-08-04,179.98165893554688,185.31217710978225,179.9124241755589,183.47270249377223,115956800,-0.048020061566106054,189.4460479736328,190.04437866210938,0.013624373675243447,54429130.0,-9.8402099609375,0
2023-08-07,176.87635803222656,181.10912610955194,175.39291085305913,180.1201613234403,97576100,-0.017253429719926938,185.96490478515625,189.5617660522461,0.013909435400193675,56311825.0,-13.746536254882812,1
2023-08-08,177.81582641601562,178.28064095471063,175.6203239410226,177.70703971354655,67823000,0.005311441247664694,182.83779907226562,189.1523338317871,0.014019849790339113,57371070.0,-13.667495727539062,0
2023-08-09,176.22360229492188,178.93335560733482,175.05661623443876,178.87402014653773,60378500,-0.00895434424025121,179.99155883789064,188.5797233581543,0.013842441356524456,57352485.0,-16.1300048828125,0
2023-08-10,176.0060272216797,178.7553475423464,175.64011515660735,177.49935830249015,54686900,-0.0012346534199094705,177.3806945800781,187.95815887451172,0.013749685406008294,58019715.0,-15.08172607421875,1
2023-08-11,176.06544494628906,176.88739582771854,174.83748251539495,175.60001780962375,52036700,0.0003375891470724923,176.59745178222656,187.33214874267577,0.013742991730417724,58540740.0,-17.603500366210938,1
2023-08-14,177.71926879882812,177.94703359876078,175.59011444303226,176.24371615843643,43675600,0.009393233595857309,176.7660339355469,186.62565002441406,0.013221448824277605,58198510.0,-16.56280517578125,0
2023-08-15,175.7287139892578,177.73902157460904,175.3326000741178,177.14485070189903,43622600,-0.011200557052840177,176.3486114501953,185.83248062133788,0.013311059954799618,57965230.0,-17.722640991210938,0
2023-08-16,174.8572998046875,176.80817714322055,174.78797154296882,175.41186545531423,46964900,-0.004958860534446163,176.07535095214843,184.92799530029296,0.01304275704202904,56288110.0,-15.597503662109375,0
2023-08-17,172.31219482421875,175.78814227993055,171.79723460866867,175.42173612638558,66062900,-0.01455532587608055,175.33658447265626,183.99366836547853,0.01317497467555456,56612195.0,-16.748153686523438,1
2023-08-18,172.7974853515625,173.4015690710498,170.29202708322546,170.62872552076746,61172200,0.0028163446460582886,174.68299255371093,183.14244918823243,0.01328759602593677,56073220.0,-7.184173583984375,1
2023-08-21,174.1343536376953,174.4215491084137,172.05473264129324,173.37183349440417,46311900,0.007736618871581946,173.96600952148438,182.31802215576172,0.01343295173332657,56119925.0,-2.74200439453125,1
2023-08-22,175.5108642578125,175.95649623435884,174.54037449165708,175.34251507159627,42038900,0.007904876845732378,173.9224395751953,181.5193992614746,0.013572408151461863,56357710.0,-2.304962158203125,1
2023-08-23,179.36314392089844,179.78898080878903,176.60021337314086,176.78837280424742,52722800,0.021948952729371918,174.8236083984375,180.8698760986328,0.014679209111195812,56620255.0,3.1395416259765625,0
2023-08-24,174.6691436767578,179.34336155038372,174.30272234931607,178.91752463221655,54945800,-0.026170372248887075,175.2949981689453,180.04894561767577,0.0155323634048111,56994535.0,-1.336883544921875,1
2023-08-25,176.87750244140625,177.41225784961358,174.1145717959043,175.6594375427037,51449600,0.012643096073884807,176.11100158691406,179.2093734741211,0.015481106799173,57152445.0,0.8120574951171875,1
2023-08-28,178.44215393066406,178.83826787417212,176.8180625850357,178.3431178893979,43820700,0.008845961004996239,176.97256164550782,178.41737747192383,0.015678227195863374,57402275.0,0.7228851318359375,1
2023-08-29,182.33404541015625,183.10647826164347,177.7588638881504,177.95692088146865,53003900,0.021810381648970756,178.33719787597656,177.86151199340821,0.01671576347052234,58293715.0,6.6053314208984375,1
2023-08-30,185.8297882080078,186.0278602958339,182.94802670379437,183.14608368084174,60813900,0.019172189099342152,179.63052673339843,177.63026123046876,0.017124945090261974,58814945.0,10.972488403320312,1
2023-08-31,186.0476837158203,187.2855588991337,185.66146726305777,186.01797592028328,60794500,0.0011725542493143948,181.90623474121094,177.47962799072266,0.01706742791276092,58792910.0,13.735488891601562,1
2023-09-01,187.6222381591797,188.07776768138748,186.45367634199346,187.65194594928982,45766500,0.008463176815275197,184.05518188476563,177.8616569519043,0.013009492490374822,55283395.0,14.824752807617188,1
2023-09-05,187.85989379882812,188.1371765705135,185.79017057061324,186.45366971077303,45280000,0.0012666709553204036,185.93872985839843,178.41083374023438,0.012188010947467427,52668590.0,13.725540161132812,0
2023-09-06,181.13577270507812,187.01815699545173,179.70973831822653,186.57250991647675,81755800,-0.035793276349610825,185.6990753173828,178.5768310546875,0.014946728829823383,53365230.0,5.624908447265625,0
2023-09-07,175.83767700195312,176.4813811102254,171.8566665123906,173.48075801343515,112488800,-0.0292493063297401,183.70065307617188,178.55753479003906,0.016289056960247364,55970745.0,-3.5254669189453125,1
2023-09-08,176.45167541503906,178.49170643953835,176.0654589567214,176.62003973987865,65551300,0.0034918478425935984,181.7814514160156,178.57981719970704,0.016304214347372756,56513965.0,1.78253173828125,1
2023-09-11,177.6202392578125,178.55112383618751,175.61982868156718,178.32335902789833,58953100,0.0066225715342447256,179.7810516357422,178.6575569152832,0.016366364758936137,56859785.0,0.74273681640625,0
2023-09-12,174.5899200439453,178.3827714442694,173.12428004812202,177.7489799506068,90370200,-0.017060663956593003,177.12705688476564,178.50108947753907,0.016681531988149697,59194515.0,-3.85223388671875,0
2023-09-13,172.5201873779297,175.58021106580875,172.29240747476095,174.7978655233742,84267900,-0.011854823379807145,175.40393981933593,178.34066314697264,0.016703721841478426,61226780.0,-9.813858032226562,1
2023-09-14,174.0353546142578,174.39186327435525,171.89630265367322,172.31222690532334,60895800,0.00878255037486686,175.04347534179686,178.29956588745117,0.016805407727809082,61923325.0,-11.79443359375,0
2023-09-15,173.31239318847656,174.78794559113751,172.1339489112559,174.76813536061914,109259500,-0.004154106660590129,174.41561889648438,178.34957580566407,0.016492564721603282,64083155.0,-12.73529052734375,1
2023-09-18,176.2436981201172,177.64002479353724,174.46115503817452,174.76814563074643,67257600,0.01691341789073819,174.14031066894532,178.5218864440918,0.016896667108414847,64387425.0,-11.3785400390625,1
2023-09-19,177.33303833007812,177.88760394386657,175.4118538031827,175.7980702206982,51826900,0.006180874672855108,174.68893432617188,178.68182067871095,0.016868182412937558,64663175.0,-10.52685546875,0
2023-09-20,173.7877960205078,177.95695160396752,173.69865751396273,177.5212170769741,58436200,-0.01999200116884814,174.9424560546875,178.5956672668457,0.017415757723858113,65483040.0,-7.3479766845703125,0
2023-09-21,172.24285888671875,174.58987998681354,172.17354574949883,172.85685511620576,63149100,-0.008889790705480571,174.58395690917968,178.23965301513672,0.016687719194269705,66004355.0,-3.594818115234375,1
2023-09-22,173.09454345703125,175.36233909077248,172.36173107244514,172.97571228348323,56725400,0.0049446727476385455,174.54038696289064,178.1609230041504,0.015727758698397546,66093335.0,-3.3571319580078125,1
2023-09-25,174.3720245361328,175.25339092524624,172.46073769252675,172.51025571431984,46172700,0.0073802504318611906,174.16605224609376,178.03564910888673,0.01554213819330017,65829490.0,-3.2482147216796875,0
2023-09-26,170.29200744628906,173.50057001651604,169.99491440180657,173.12426626356617,64588900,-0.023398346728481623,172.75784606933593,177.62814178466797,0.01617068201335757,66867900.0,-4.29791259765625,0
2023-09-27,168.77684020996094,171.3615240971404,167.41023633579258,170.94559986493434,66921800,-0.008897465354068435,171.75565490722656,176.9502815246582,0.015198597924577605,67563795.0,-3.74334716796875,1
2023-09-28,169.03433227539062,170.36133082824708,165.9941036111019,167.69742105029528,56294400,0.001525636249081197,171.11394958496095,176.11050872802736,0.014282790463442772,67337820.0,-5.0010223388671875,1
2023-09-29,169.54930114746094,171.39126009408957,168.68772971206937,170.35144187875733,51861100,0.0030465341870982154,170.40490112304687,175.28558959960938,0.014328913929837754,66891150.0,-3.763092041015625,1
2023-10-02,172.06463623046875,172.6093042881744,169.2719827950215,169.55917827580257,52164500,0.014835419939715155,169.94342346191405,174.50770950317383,0.014699176303261619,67211050.0,-4.1790618896484375,0
2023-10-03,170.7277374267578,171.94581747397606,169.1630765091389,170.589096012129,49594600,-0.0077697476541330746,170.03056945800782,173.6511016845703,0.014660644003321817,67426780.0,-6.6053009033203125,1
2023-10-04,171.97549438476562,172.52016238398562,169.3115850792172,169.43041623876405,53020300,0.0073084606919429085,170.67030029296876,173.19308776855468,0.012907393748139153,65990005.0,-1.8123016357421875,1
2023-10-05,173.21339416503906,173.74814957044222,171.00501406167223,172.1042477774046,48527900,0.007198117293989892,171.50611267089843,173.06187362670897,0.011421069484571878,62791960.0,0.9705352783203125,1
2023-10-06,175.7683563232422,176.26350633418187,171.50015053588783,172.1141468247828,57266700,0.014750372917285759,172.7499237060547,173.02770767211913,0.011905196089479054,62377730.0,2.6738128662109375,1
2023-10-09,177.2538299560547,177.31324554755352,174.0947700479303,175.0949677633166,42390800,0.008451314354221307,173.7877624511719,173.00938720703124,0.011966623646848452,61549615.0,2.881805419921875,0
2023-10-10,176.65963745117188,177.97673842144718,176.2239029815132,176.37245706568626,43698000,-0.003352212502433005,174.9741424560547,173.11287307739258,0.011314953322863705,59216005.0,6.3676300048828125,1
2023-10-11,178.0559539794922,178.10547200469523,175.87729686757618,176.4714678376734,47551100,0.007903992946358462,176.190234375,173.3896614074707,0.011024485750021315,57380165.0,9.27911376953125,1
2023-10-12,178.95713806152344,180.57131695227565,177.30332359387822,178.3233466007442,56743100,0.005061240929550959,177.33898315429687,173.635750579834,0.010928550157558555,57172530.0,9.922805786132812,0
2023-10-13,177.11520385742188,180.16531529722363,176.4120840387178,179.66026761502152,51427100,-0.010292599803805147,177.6083526611328,173.82589111328124,0.01117765198182071,54280910.0,7.5659027099609375,0
2023-10-16,176.98641967773438,177.34292828713865,174.79784999846225,175.0355274416581,52517000,-0.0007271209748382912,177.55487060546875,173.8630271911621,0.0105460766914456,53543880.0,4.921783447265625,0
2023-10-17,175.43165588378906,176.6893412361662,173.1044597256959,174.93650583601004,57549400,-0.008784650239133107,177.30927429199218,173.76795806884766,0.010634667002832058,53830005.0,4.70391845703125,0
2023-10-18,174.1343536376953,175.8574811296678,173.41143884685883,173.87688106979198,54764400,-0.0073949153564002446,176.52495422363282,173.78528594970703,0.009755197246184105,53646415.0,2.1588592529296875,0
2023-10-19,173.758056640625,176.11496052795673,173.4906713911534,174.33241738277906,59302900,-0.0021609578420880293,175.48513793945312,173.86104583740234,0.009540882378850226,53454105.0,0.5446624755859375,0
2023-10-20,171.2030792236328,173.71843472751576,170.96540176933075,173.60950111647477,64244000,-0.014704224174632241,174.3027130126953,173.76647262573243,0.010054898538610486,53830035.0,-4.565277099609375,1
2023-10-23,171.3218994140625,172.32209697076135,168.28167117128655,169.25217604772806,55980100,0.000694030685479019,173.16980895996093,173.6139663696289,0.009888847569591122,54320405.0,-5.9319305419921875,1
2023-10-24,171.75765991210938,171.98542471489895,169.78695717971306,171.37144345921354,43816600,0.002543518951968249,172.435009765625,173.68724899291993,0.008356138763130488,53281790.0,-4.9019775390625,0
2023-10-25,169.4403533935547,171.38133313025827,168.99470625930118,170.2127862637829,57157000,-0.013491721532189471,171.49620971679687,173.7204246520996,0.008683696232076243,52793550.0,-8.6156005859375,0
2023-10-26,165.27117919921875,169.71763198356828,164.06301189675906,168.71741923518283,70625300,-0.02460555653264196,169.79883422851563,173.53226699829102,0.010295157422472964,53510095.0,-13.685958862304688,1
2023-10-27,166.58828735351562,167.321114882013,165.2117707914918,165.29099661436564,58499100,0.007969375911024645,168.8758758544922,173.38421630859375,0.010456457227688098,53841995.0,-10.52691650390625,1
2023-10-30,168.63818359375,169.5096524459554,167.23195938000526,167.38051344932887,51131000,0.01230516426334538,168.3391326904297,173.2128936767578,0.010270621458471333,53790320.0,-8.348236083984375,1
2023-10-31,169.11355590820312,169.24228464861295,166.27138428536674,167.70733154956028,44846000,0.0028188889628832925,167.81031188964843,173.13218460083007,0.010173290974102743,53552890.0,-6.3180999755859375,1
2023-11-01,172.2825164794922,172.53998907588377,168.46985489806465,169.34132385628374,56934900,0.0187386549485673,168.37874450683594,173.1475357055664,0.010923992817195437,53748620.0,-1.851837158203125,1
2023-11-02,175.84759521484375,176.05554977286621,173.75806140886317,173.8174769968696,77334800,0.02069321256853085,170.49402770996093,173.27924575805665,0.011766785336697312,55188965.0,2.08953857421875,0
2023-11-03,174.93650817871094,175.10487249469713,171.66852990822986,172.5498964006483,79829200,-0.005181117404646218,172.163671875,173.23765335083007,0.011362018723208179,56317090.0,3.733428955078125,1
2023-11-06,177.49147033691406,177.6895273209714,174.50077512285628,174.66912431484397,63841300,0.014605082637141997,173.9343292236328,173.24953536987306,0.011686626793328977,57389615.0,6.1695709228515625,1
2023-11-07,180.05638122558594,180.67036248552094,177.23401974281032,177.4419743130807,70530000,0.014450896619444098,176.12289428710938,173.41937255859375,0.012078721189649779,58731215.0,8.298721313476562,1
2023-11-08,181.11599731445312,181.67056299140017,179.82860407252238,180.581241871906,49340300,0.005884912723751912,177.88959045410155,173.5723747253418,0.01202649948274397,58820675.0,11.675643920898438,0
2023-11-09,180.64064025878906,182.3340449245472,180.04645416963677,181.18530832204868,53763500,-0.002624600050313286,178.84819946289062,173.65654983520508,0.012010028286398473,58671695.0,15.369461059570312,1
2023-11-10,184.83511352539062,185.00369964258533,181.989212824357,182.42552132152326,66133400,0.023219986712804452,180.82792053222656,174.04254531860352,0.012735508330918903,59407010.0,18.246826171875,0
2023-11-13,183.24856567382812,184.46823531200093,182.66352248721634,184.26000678217753,43627500,-0.008583584695039836,181.97933959960938,174.35565261840821,0.012950304312013983,58962535.0,14.610382080078125,1
2023-11-14,185.86639404296875,186.53076740007103,184.7359652497266,186.12420582715117,60108400,0.01428566908294493,183.14134216308594,174.87738952636718,0.01298346541812884,59090485.0,16.752838134765625,1
2023-11-15,186.4315948486328,187.90909130382101,186.20353000343164,186.2729495954029,53790500,0.0030408983214760266,184.20446166992187,175.49225158691405,0.012752502142782904,59041790.0,14.149078369140625,1
2023-11-16,188.1173553466797,189.35686136039257,187.0662415372727,187.97853127837138,54412900,0.009042246832762224,185.6998046875,176.2102165222168,0.012737032729694854,58797290.0,12.269760131835938,0
2023-11-17,188.09751892089844,188.78172866103995,186.98692637498098,188.65281519385715,50922700,-0.00010544707980131296,186.35228576660157,177.05493850708007,0.012002521957317755,58131225.0,13.1610107421875,1
2023-11-20,189.8427276611328,190.29887250675844,188.2859160609316,188.2958266614519,46505100,0.009278212441325762,187.6711181640625,177.9809799194336,0.012002013456573814,57657475.0,12.35125732421875,0
2023-11-21,189.03953552246094,189.91215257469014,188.14709726863614,189.8030754431615,38134500,-0.004230829110849932,188.30574645996094,178.84507369995117,0.012175687878999981,57373370.0,8.983154296875,1
2023-11-22,189.7039031982422,191.31029805901488,189.22793715258507,189.88239992204348,39617700,0.003514437728304287,188.9602081298828,179.85825119018554,0.011394219990155668,56496405.0,8.587905883789062,0
2023-11-24,188.37515258789062,189.2973377280717,187.66119596873028,189.26759079649733,24048300,-0.007004339857799358,189.011767578125,181.01344985961913,0.009440425325254255,54167555.0,7.7345123291015625,0
2023-11-27,188.19667053222656,189.06928760823715,187.31414285514808,188.3255839995523,40552600,-0.000947481943409656,189.03159790039064,182.0938690185547,0.009582137225480724,53270230.0,3.3615570068359375,1
2023-11-28,188.80154418945312,189.47584330827428,187.80993940877178,188.18675406725092,38415400,0.0032140507880185076,188.8233612060547,183.10203704833984,0.009490476287966693,52634450.0,5.552978515625,0
2023-11-29,187.78018188476562,190.47734794655034,187.3835460471391,189.2973359031836,43014200,-0.005409713723859233,188.5714904785156,184.03536834716797,0.00979565804857151,52542860.0,1.913787841796875,1
2023-11-30,188.35531616210938,188.7222202024886,186.61009727764167,188.2462390361622,48794400,0.0030628060510491384,188.30177307128906,184.83900833129883,0.009276677269737977,52135835.0,1.9237213134765625,1
2023-12-01,189.63450622558594,189.95181189166442,187.64137090627887,188.73214223180454,45704800,0.006791366920462227,188.55364379882812,185.52835388183593,0.008487547065607273,50554335.0,1.51715087890625,0
2023-12-04,187.83969116210938,188.454496430777,185.8763178825686,188.3850768316175,43389500,-0.00946460166559282,188.48224792480468,186.17351303100585,0.008775661342238325,48732350.0,-0.2578277587890625,1
2023-12-05,191.7961883544922,192.76795676998717,188.58338352707358,188.61314558971708,66628400,0.021063158525789216,189.0811767578125,186.88874893188478,0.009304736305428475,48871705.0,1.953460693359375,0
2023-12-06,190.70541381835938,193.12491645797843,190.49717018406523,192.81752143695684,41089700,-0.00568715439806744,189.66622314453124,187.42120056152345,0.009194569278982549,47399690.0,1.6658782958984375,1
2023-12-07,192.6390380859375,193.3629052381858,191.96473906125271,192.0044117201268,47477700,0.010139325511858921,190.52296752929686,187.99735260009766,0.009315268907241499,47306560.0,2.9351348876953125,1
2023-12-08,194.0669708251953,194.34461894265894,192.04408867717459,192.56963798027982,53406400,0.007412478558062485,191.40946044921876,188.66866912841797,0.009259143785953045,47288705.0,5.6918182373046875,0
2023-12-11,191.55819702148438,191.8656072016425,189.81297812056516,191.48879255742054,60943700,-0.01292736107047654,192.15316162109374,189.00482330322265,0.008748124694916015,47029220.0,3.3615264892578125,1
2023-12-12,193.0753631591797,193.08527375940776,190.11045957675134,191.45904261144975,52696900,0.007920131642944694,192.40899658203125,189.49616317749025,0.008489261232217537,47482690.0,4.2738189697265625,1
2023-12-13,196.29808044433594,196.33773797632358,193.214189106248,193.45216455954898,70404200,0.016691499279995137,193.52752990722655,190.0177474975586,0.00867777559847306,47997480.0,8.517898559570312,1
2023-12-14,196.44680786132812,197.94412551234106,194.51318172109634,196.3575670696298,66831600,0.0007576610869324263,194.2890838623047,190.51850814819335,0.00868903125437142,48649535.0,8.09149169921875,0
2023-12-15,195.91134643554688,196.734365015635,195.34612449787411,195.87167377464695,128538400,-0.0027257323832883262,194.657958984375,190.90820770263673,0.008632037645112502,52355810.0,6.2768402099609375,0
2023-12-18,194.24545288085938,194.97924583916173,192.75804576345098,194.4437708037096,55751900,-0.008503303075585555,195.19541015625,191.21560440063476,0.008941968044768031,52597270.0,6.40576171875,1
2023-12-19,195.28665161132812,195.2965622122741,194.24546354583867,194.51320107826476,40714100,0.00536022189980101,195.63766784667968,191.48780059814453,0.0088079029869502,52307720.0,3.4904632568359375,0
2023-12-20,193.19436645507812,196.0204310779547,193.19436645507812,195.24698053858313,52242800,-0.0107139179200747,195.0169250488281,191.6955421447754,0.00914102597534044,53013135.0,2.48895263671875,0
2023-12-21,193.04559326171875,195.42545358966169,191.875506993429,194.45368523269553,46482500,-0.0007700700392522242,194.33668212890626,191.8626266479492,0.009132335380425339,53356375.0,0.40655517578125,0
2023-12-22,191.9746856689453,193.76948784569112,191.349969834571,193.54140785907617,37149600,-0.005547433508733657,193.54934997558593,192.04260330200196,0.009071465919281168,54011440.0,-2.09228515625,0
2023-12-26,191.42930603027344,192.2622504150879,191.21115176796184,191.9846022868164,28919300,-0.002840893510368203,192.98612060546876,192.2042350769043,0.009102530374624048,53429775.0,-0.1288909912109375,1
2023-12-27,191.52845764160156,191.8755253676685,189.48575421105227,190.87400998463178,48087700,0.0005179541909452468,192.23448181152344,192.34058074951173,0.009086267706083081,53913390.0,-1.546905517578125,1
2023-12-28,191.95486450195312,193.02579953233345,191.54830289093405,192.51016078496022,34049900,0.0022263368358006463,191.98658142089843,192.5493148803711,0.008973265710836054,53465175.0,-4.3432159423828125,0
2023-12-29,190.91366577148438,192.76796185552627,190.12037892679615,192.27215946893213,42672100,-0.00542418517587584,191.56019592285156,192.67723236083984,0.009077527186315026,53159060.0,-5.53314208984375,0
2024-01-02,184.08151245117188,186.85800888690832,182.34620407017263,185.57883023572913,82488700,-0.03578661219826085,189.98156127929687,192.39958267211915,0.012075040253679925,54998255.0,-11.829833984375,0
2024-01-03,182.70315551757812,184.31947592788424,181.8900324473893,182.67340858873573,58414500,-0.007487753198243463,188.2363311767578,192.14275588989258,0.012013616588275185,55749505.0,-11.54229736328125,0
2024-01-04,180.38282775878906,181.552914127362,179.36147605378457,180.62080322049852,71983600,-0.012699987322144612,186.0072052001953,191.57208786010742,0.01103574227728711,56017265.0,-14.903823852539062,0
2024-01-05,179.658935546875,181.2256728170181,178.65742022872922,180.46214807824285,62379700,-0.004013088279567589,183.5480194091797,191.0197639465332,0.011020662014869224,57081765.0,-13.535430908203125,1
2024-01-08,184.00216674804688,184.04183940945515,179.9762540642685,180.56129720920066,59144500,0.024174868831050578,182.16571960449218,190.58792037963866,0.0122719226317294,57665105.0,-9.043426513671875,0
2024-01-09,183.585693359375,183.59560395931726,181.19592240352762,182.37593441619447,42841800,-0.0022634156761977,182.06655578613282,190.06385650634766,0.012061155246712542,57136875.0,-8.388992309570312,1
2024-01-10,184.62689208984375,184.83512061558696,182.375945055311,182.80234296869347,46792900,0.005671458986897138,182.45130310058593,189.71729125976563,0.011947796315390773,56429335.0,-6.8024139404296875,0
2024-01-11,184.0319061279297,185.47965559618967,182.07844372761645,184.97392753345,49128400,-0.003222639752959333,183.18111877441407,189.26511840820314,0.011729826250902114,56250910.0,-7.496551513671875,1
2024-01-12,184.35914611816406,185.17226924419936,183.63527891547233,184.49797017252533,40477800,0.0017781698680385816,184.12116088867188,188.66817169189454,0.010901782456761088,54754590.0,-7.5957183837890625,0
2024-01-16,182.08837890625,182.71307958868692,179.41103406753936,180.63071876275188,65603000,-0.012317084667221367,183.7384033203125,187.95025024414062,0.011050819408262599,54693160.0,-8.825286865234375,0
2024-01-17,181.1463623046875,181.3942635111242,178.78635310827863,179.7482109997081,47317400,-0.005173403196958026,183.250537109375,187.21200103759764,0.01105267303466374,50632110.0,-2.935150146484375,1
2024-01-18,187.04640197753906,187.55211493445296,184.26990575318283,184.52771753168435,78005800,0.03257056668313174,183.73443908691405,186.85204849243163,0.013652962266568617,51744805.0,4.3432464599609375,1
2024-01-19,189.95179748535156,190.33852272040096,187.23481023986653,187.74052319933506,68903000,0.015533020026556654,184.91841735839844,186.5853057861328,0.014115342419039332,53154250.0,9.5689697265625,1
2024-01-22,192.2622528076172,193.69016613117572,190.64593215238241,190.68560481730813,60133900,0.012163376987489594,186.49903869628906,186.53870010375977,0.014237833826739236,53548805.0,12.603317260742188,1
2024-01-23,193.54141235351562,194.10663433692045,192.20275498822556,193.38276708914043,42355600,0.006653201693097799,188.78964538574218,186.5634910583496,0.014317232793930683,53342460.0,9.53924560546875,0
2024-01-24,192.86712646484375,194.73134826169684,192.7084660713482,193.77940103141137,53631300,-0.003483935972525831,191.13379821777343,186.60811309814454,0.014280829417792814,54166545.0,9.28143310546875,0
2024-01-25,192.53990173339844,194.62227786062397,191.48880306885755,193.5810897970112,54822100,-0.0016966330003623797,192.2324981689453,186.66364288330078,0.014269750207597015,55461685.0,7.9130096435546875,0
2024-01-26,190.8045654296875,193.12491668531047,190.3285994330514,192.63904008919584,44594000,-0.009012865842810025,192.4030517578125,186.62744827270507,0.014423426293794919,55287000.0,6.7726593017578125,0
2024-01-29,190.12037658691406,190.5864320350317,187.98843240307312,190.3980247095346,47145600,-0.003585809601739154,191.97467651367188,186.5357238769531,0.014432837828162192,55941785.0,5.76123046875,0
2024-01-30,186.4613494873047,190.18979301004535,185.89614265093053,189.33701232459805,55859400,-0.01924584395053852,190.55866394042968,186.31310806274413,0.015006528848661715,56601150.0,4.3729705810546875,0
2024-01-31,182.85189819335938,185.52924295226458,182.80233006356883,185.46973396127981,55467800,-0.019357637944109496,188.5556182861328,186.25162734985352,0.013366285539443603,55250105.0,1.705535888671875,1
2024-02-01,185.291259765625,185.38050055962896,182.2767880551107,182.44535904290282,64885400,0.01334064123133194,187.10588989257812,186.38103256225585,0.013582410644931726,55573650.0,-1.7551422119140625,0
2024-02-02,184.28973388671875,185.75730456104918,177.7451370154647,178.35001646911297,102551700,-0.00540514366502276,185.80292358398438,186.57637786865234,0.013295993769477916,57102055.0,-5.6620635986328125,1
2024-02-05,186.10435485839844,187.66118143341563,184.27980591994816,186.57041025788217,69668800,0.009846565695271536,184.99971923828124,186.8986488342285,0.013373391529539083,57466510.0,-6.15789794921875,1
